source_campaign_id,source_manifest,source_condition_key,run_id,policy_configuration,robot_count,order_rate,replication,seed,stage_first_requested,execution_priority,assigned_machine_id,assigned_worker_slot_projection,estimated_duration_seconds,estimate_source,projected_slot_finish_seconds,destination_runtime_root,allocation_patch_id
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=10|order_rate=600|rep=8,all_off__r10__arr600__rep008__c2ed407898ed,all_off,10,600,8,49,4,2,alisha_pc,6,12995.422675050002,machine_policy_observed,111311.15356712503,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r10__arr600__rep008__c2ed407898ed,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=10|order_rate=600|rep=9,all_off__r10__arr600__rep009__bce2a8a444dd,all_off,10,600,9,50,4,2,alisha_pc,7,12995.422675050002,machine_policy_observed,111311.15356712503,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r10__arr600__rep009__bce2a8a444dd,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=500|rep=11,all_off__r25__arr500__rep011__b0d149cdc03a,all_off,25,500,11,52,4,2,alisha_pc,0,12995.422675050002,machine_policy_observed,98315.73089207502,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr500__rep011__b0d149cdc03a,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=500|rep=12,all_off__r25__arr500__rep012__a45293a28e0c,all_off,25,500,12,53,4,2,alisha_pc,1,12995.422675050002,machine_policy_observed,98315.73089207502,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr500__rep012__a45293a28e0c,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=500|rep=13,all_off__r25__arr500__rep013__8bf8dbe9c213,all_off,25,500,13,54,4,2,alisha_pc,2,12995.422675050002,machine_policy_observed,98315.73089207502,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr500__rep013__8bf8dbe9c213,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=500|rep=14,all_off__r25__arr500__rep014__fe42da78c457,all_off,25,500,14,55,4,2,alisha_pc,3,12995.422675050002,machine_policy_observed,98315.73089207502,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr500__rep014__fe42da78c457,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=500|rep=15,all_off__r25__arr500__rep015__c4910079dc37,all_off,25,500,15,56,4,2,alisha_pc,4,12995.422675050002,machine_policy_observed,98315.73089207502,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr500__rep015__c4910079dc37,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=500|rep=16,all_off__r25__arr500__rep016__02b1045097c2,all_off,25,500,16,57,4,2,alisha_pc,5,12995.422675050002,machine_policy_observed,98315.73089207502,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr500__rep016__02b1045097c2,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=500|rep=17,all_off__r25__arr500__rep017__b143e9bc2e1c,all_off,25,500,17,58,4,2,alisha_pc,6,12995.422675050002,machine_policy_observed,98315.73089207502,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr500__rep017__b143e9bc2e1c,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=500|rep=18,all_off__r25__arr500__rep018__fe201a0c9c25,all_off,25,500,18,59,4,2,alisha_pc,7,12995.422675050002,machine_policy_observed,98315.73089207502,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr500__rep018__fe201a0c9c25,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=600|rep=15,all_off__r25__arr600__rep015__916176ef1084,all_off,25,600,15,56,4,2,alisha_pc,0,12995.422675050002,machine_policy_observed,111311.15356712503,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr600__rep015__916176ef1084,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=600|rep=16,all_off__r25__arr600__rep016__64ee20d7482f,all_off,25,600,16,57,4,2,alisha_pc,1,12995.422675050002,machine_policy_observed,111311.15356712503,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr600__rep016__64ee20d7482f,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=600|rep=17,all_off__r25__arr600__rep017__0eb1def523ae,all_off,25,600,17,58,4,2,alisha_pc,2,12995.422675050002,machine_policy_observed,111311.15356712503,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr600__rep017__0eb1def523ae,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=600|rep=18,all_off__r25__arr600__rep018__41f3478fd71b,all_off,25,600,18,59,4,2,alisha_pc,3,12995.422675050002,machine_policy_observed,111311.15356712503,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr600__rep018__41f3478fd71b,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=600|rep=19,all_off__r25__arr600__rep019__1c118ad284b2,all_off,25,600,19,60,4,2,alisha_pc,4,12995.422675050002,machine_policy_observed,111311.15356712503,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr600__rep019__1c118ad284b2,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=25|order_rate=600|rep=20,all_off__r25__arr600__rep020__0c5cdae819ec,all_off,25,600,20,61,4,2,alisha_pc,5,12995.422675050002,machine_policy_observed,111311.15356712503,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r25__arr600__rep020__0c5cdae819ec,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=30|order_rate=600|rep=6,all_off__r30__arr600__rep006__6f98a3ae4152,all_off,30,600,6,47,4,2,alisha_pc,0,12995.422675050002,machine_policy_observed,124306.57624217504,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r30__arr600__rep006__6f98a3ae4152,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=30|order_rate=600|rep=7,all_off__r30__arr600__rep007__274099dd0de0,all_off,30,600,7,48,4,2,alisha_pc,1,12995.422675050002,machine_policy_observed,124306.57624217504,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r30__arr600__rep007__274099dd0de0,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=30|order_rate=600|rep=8,all_off__r30__arr600__rep008__acdd7d8116d1,all_off,30,600,8,49,4,2,alisha_pc,2,12995.422675050002,machine_policy_observed,124306.57624217504,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r30__arr600__rep008__acdd7d8116d1,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=30|order_rate=600|rep=9,all_off__r30__arr600__rep009__e146f09c19ab,all_off,30,600,9,50,4,2,alisha_pc,3,12995.422675050002,machine_policy_observed,124306.57624217504,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r30__arr600__rep009__e146f09c19ab,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=30|order_rate=600|rep=10,all_off__r30__arr600__rep010__978f38d307d2,all_off,30,600,10,51,4,2,alisha_pc,4,12995.422675050002,machine_policy_observed,124306.57624217504,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r30__arr600__rep010__978f38d307d2,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=30|order_rate=600|rep=11,all_off__r30__arr600__rep011__ca9c7d999309,all_off,30,600,11,52,4,2,alisha_pc,5,12995.422675050002,machine_policy_observed,124306.57624217504,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r30__arr600__rep011__ca9c7d999309,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=30|order_rate=600|rep=12,all_off__r30__arr600__rep012__4dba3d2c69f2,all_off,30,600,12,53,4,2,alisha_pc,6,12995.422675050002,machine_policy_observed,124306.57624217504,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r30__arr600__rep012__4dba3d2c69f2,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_off|robots=30|order_rate=600|rep=13,all_off__r30__arr600__rep013__662bb3d2437f,all_off,30,600,13,54,4,2,alisha_pc,7,12995.422675050002,machine_policy_observed,124306.57624217504,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_off__r30__arr600__rep013__662bb3d2437f,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=10|order_rate=400|rep=2,all_on_rl__r10__arr400__rep002__00169174a010,all_on_rl,10,400,2,43,4,2,alisha_pc,0,20391.9466405,machine_policy_condition_observed,20391.9466405,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r10__arr400__rep002__00169174a010,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=10|order_rate=400|rep=3,all_on_rl__r10__arr400__rep003__c2fe1f12b690,all_on_rl,10,400,3,44,4,2,alisha_pc,1,20391.9466405,machine_policy_condition_observed,20391.9466405,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r10__arr400__rep003__c2fe1f12b690,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=10|order_rate=400|rep=4,all_on_rl__r10__arr400__rep004__26ababaaf507,all_on_rl,10,400,4,45,4,2,alisha_pc,2,20391.9466405,machine_policy_condition_observed,20391.9466405,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r10__arr400__rep004__26ababaaf507,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=10|order_rate=400|rep=5,all_on_rl__r10__arr400__rep005__61114ce3d619,all_on_rl,10,400,5,46,4,2,alisha_pc,3,20391.9466405,machine_policy_condition_observed,20391.9466405,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r10__arr400__rep005__61114ce3d619,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=10|order_rate=400|rep=6,all_on_rl__r10__arr400__rep006__f0a3b2b2018f,all_on_rl,10,400,6,47,4,2,alisha_pc,4,20391.9466405,machine_policy_condition_observed,20391.9466405,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r10__arr400__rep006__f0a3b2b2018f,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=10|order_rate=400|rep=7,all_on_rl__r10__arr400__rep007__afdfa5fcaf44,all_on_rl,10,400,7,48,4,2,alisha_pc,5,20391.9466405,machine_policy_condition_observed,20391.9466405,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r10__arr400__rep007__afdfa5fcaf44,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=10|order_rate=400|rep=8,all_on_rl__r10__arr400__rep008__44554d2efea3,all_on_rl,10,400,8,49,4,2,alisha_pc,6,20391.9466405,machine_policy_condition_observed,20391.9466405,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r10__arr400__rep008__44554d2efea3,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=10|order_rate=400|rep=9,all_on_rl__r10__arr400__rep009__ab4675dab8a9,all_on_rl,10,400,9,50,4,2,alisha_pc,7,20391.9466405,machine_policy_condition_observed,20391.9466405,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r10__arr400__rep009__ab4675dab8a9,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=15|order_rate=500|rep=11,all_on_rl__r15__arr500__rep011__0159e742ca11,all_on_rl,15,500,11,52,4,2,alisha_pc,0,21642.787192175,machine_policy_observed,42034.733832675,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r15__arr500__rep011__0159e742ca11,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=15|order_rate=500|rep=12,all_on_rl__r15__arr500__rep012__031d89300c17,all_on_rl,15,500,12,53,4,2,alisha_pc,1,21642.787192175,machine_policy_observed,42034.733832675,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r15__arr500__rep012__031d89300c17,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=15|order_rate=500|rep=13,all_on_rl__r15__arr500__rep013__26d430dc23a0,all_on_rl,15,500,13,54,4,2,alisha_pc,2,21642.787192175,machine_policy_observed,42034.733832675,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r15__arr500__rep013__26d430dc23a0,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=15|order_rate=500|rep=14,all_on_rl__r15__arr500__rep014__c803761c670c,all_on_rl,15,500,14,55,4,2,alisha_pc,3,21642.787192175,machine_policy_observed,42034.733832675,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r15__arr500__rep014__c803761c670c,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=15|order_rate=500|rep=15,all_on_rl__r15__arr500__rep015__3e3271b68324,all_on_rl,15,500,15,56,4,2,alisha_pc,4,21642.787192175,machine_policy_observed,42034.733832675,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r15__arr500__rep015__3e3271b68324,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=15|order_rate=500|rep=16,all_on_rl__r15__arr500__rep016__5df242f78933,all_on_rl,15,500,16,57,4,2,alisha_pc,5,21642.787192175,machine_policy_observed,42034.733832675,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r15__arr500__rep016__5df242f78933,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=15|order_rate=500|rep=17,all_on_rl__r15__arr500__rep017__ec3e7b88a08b,all_on_rl,15,500,17,58,4,2,alisha_pc,6,21642.787192175,machine_policy_observed,42034.733832675,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r15__arr500__rep017__ec3e7b88a08b,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=15|order_rate=500|rep=18,all_on_rl__r15__arr500__rep018__64fa56852e14,all_on_rl,15,500,18,59,4,2,alisha_pc,7,21642.787192175,machine_policy_observed,42034.733832675,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r15__arr500__rep018__64fa56852e14,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=25|order_rate=500|rep=12,all_on_rl__r25__arr500__rep012__1af3dc14f112,all_on_rl,25,500,12,53,4,2,alisha_pc,0,21642.787192175,machine_policy_observed,63677.52102485001,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r25__arr500__rep012__1af3dc14f112,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=25|order_rate=500|rep=13,all_on_rl__r25__arr500__rep013__f21a57929dc5,all_on_rl,25,500,13,54,4,2,alisha_pc,1,21642.787192175,machine_policy_observed,63677.52102485001,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r25__arr500__rep013__f21a57929dc5,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=25|order_rate=500|rep=14,all_on_rl__r25__arr500__rep014__8daa4c7a05be,all_on_rl,25,500,14,55,4,2,alisha_pc,2,21642.787192175,machine_policy_observed,63677.52102485001,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r25__arr500__rep014__8daa4c7a05be,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=25|order_rate=500|rep=15,all_on_rl__r25__arr500__rep015__ad85131ff862,all_on_rl,25,500,15,56,4,2,alisha_pc,3,21642.787192175,machine_policy_observed,63677.52102485001,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r25__arr500__rep015__ad85131ff862,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=25|order_rate=500|rep=16,all_on_rl__r25__arr500__rep016__f37d48163fd2,all_on_rl,25,500,16,57,4,2,alisha_pc,4,21642.787192175,machine_policy_observed,63677.52102485001,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r25__arr500__rep016__f37d48163fd2,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=25|order_rate=500|rep=17,all_on_rl__r25__arr500__rep017__7cb880d3f0d9,all_on_rl,25,500,17,58,4,2,alisha_pc,5,21642.787192175,machine_policy_observed,63677.52102485001,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r25__arr500__rep017__7cb880d3f0d9,allocation_patch_0002_1d9f657b1a59
sensitivity_full_kpi_v2_217d072b72e4,data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/manifest.json,all_on_rl|robots=25|order_rate=500|rep=18,all_on_rl__r25__arr500__rep018__f822926a8fbb,all_on_rl,25,500,18,59,4,2,alisha_pc,6,21642.787192175,machine_policy_observed,63677.52102485001,/home/dewan/Project Ta/Fresh Start Structure V1/Rika's Version/data/runtime/distributed_sensitivity/sensitivity_full_kpi_v2_217d072b72e4/alisha_pc/runs/all_on_rl__r25__arr500__rep018__f822926a8fbb,allocation_patch_0002_1d9f657b1a59
